word,value,uniqueness
epist,34.5586,5
piest,34.5586,5
piste,34.5586,5
koeri,34.551500000000004,5
farle,34.5396,5
feral,34.5396,5
flare,34.5396,5
flear,34.5396,5
ectad,34.531400000000005,5
acted,34.5314,5
cadet,34.5314,5
delit,34.5301,5
tilde,34.5301,5
tiled,34.5301,5
twier,34.5272,5
twire,34.5272,5
write,34.5272,5
agnes,34.517300000000006,5
gesan,34.5173,5
nerds,34.5155,5
rends,34.515499999999996,5
salue,34.5125,5
sulea,34.5125,5
early,34.5054,5
layer,34.5054,5
leary,34.5054,5
relay,34.5054,5
scler,34.5048,5
alife,34.5035,5
filea,34.5035,5
girse,34.492,5
grise,34.492,5
novae,34.4826,5
cunea,34.4813,5
unlie,34.48,5
denis,34.479400000000005,5
dines,34.479400000000005,5
nides,34.479400000000005,5
snide,34.4794,5
extra,34.4793,5
taxer,34.4793,5
retax,34.479299999999995,5
ceils,34.468700000000005,5
sicel,34.4687,5
sicle,34.4687,5
slice,34.4687,5
instr,34.4661,5
snirt,34.4661,5
orals,34.4654,5
rosal,34.4654,5
solar,34.4654,5
soral,34.4654,5
vireo,34.4573,5
ureic,34.456,5
curie,34.455999999999996,5
axite,34.443200000000004,5
mster,34.4405,5
terms,34.4405,5
acorn,34.434200000000004,5
acron,34.434200000000004,5
coran,34.434200000000004,5
racon,34.434200000000004,5
ancor,34.4342,5
narco,34.4342,5
inrol,34.432900000000004,5
aliso,34.429300000000005,5
alois,34.429300000000005,5
brent,34.4189,5
abets,34.4153,5
baste,34.4153,5
bates,34.4153,5
beast,34.4153,5
beats,34.4153,5
betas,34.4153,5
estab,34.4153,5
sebat,34.4153,5
tabes,34.4153,5
moler,34.4073,5
morel,34.4073,5
emits,34.4044,5
items,34.4044,5
metis,34.4044,5
mites,34.4044,5
smite,34.4044,5
stime,34.4044,5
times,34.4044,5
acoin,34.39810000000001,5
conia,34.3981,5
oncia,34.3981,5
holer,34.397800000000004,5
luteo,34.3952,5
heist,34.3949,5
sithe,34.3949,5
desto,34.394600000000004,5
dotes,34.394600000000004,5
doest,34.3946,5
tareq,34.3853,5
cameo,34.3725,5
comae,34.3725,5
freon,34.3716,5
moile,34.3712,5
taken,34.364200000000004,5
helio,34.3617,5
kiter,34.3389,5
trike,34.3389,5
onery,34.3374,5
eryon,34.337399999999995,5
epact,34.314099999999996,5
tiple,34.3128,5
snerp,34.2982,5
agnel,34.2715,5
angel,34.2715,5
angle,34.2715,5
galen,34.2715,5
genal,34.2715,5
glean,34.2715,5
lagen,34.2715,5
nagel,34.2715,5
nevat,34.27,5
venta,34.27,5
navet,34.269999999999996,5
dales,34.2661,5
deals,34.2661,5
lades,34.2661,5
lased,34.2661,5
leads,34.2661,5
slade,34.2661,5
seraw,34.263200000000005,5
wares,34.263200000000005,5
wears,34.263200000000005,5
resaw,34.2632,5
sawer,34.2632,5
sewar,34.2632,5
sware,34.2632,5
swear,34.2632,5
warse,34.2632,5
penis,34.262100000000004,5
pines,34.262100000000004,5
snipe,34.262100000000004,5
spine,34.262100000000004,5
insep,34.2621,5
peins,34.2621,5
adrue,34.2534,5
adure,34.2534,5
slart,34.2528,5
cager,34.2475,5
garce,34.2475,5
grace,34.2475,5
gleir,34.2462,5
liger,34.2462,5
relig,34.2462,5
rigel,34.2462,5
tirve,34.2447,5
tiver,34.2447,5
rivet,34.244699999999995,5
acned,34.2349,5
caned,34.2349,5
decan,34.2349,5
dance,34.234899999999996,5
eldin,34.2336,5
lined,34.2336,5
erwin,34.2307,5
rewin,34.2307,5
winer,34.2307,5
waise,34.2271,5
adieu,34.2173,5
alist,34.2167,5
litas,34.2167,5
stail,34.2167,5
tails,34.2167,5
talis,34.2167,5
slait,34.216699999999996,5
cider,34.2096,5
cried,34.2096,5
deric,34.2096,5
dicer,34.2096,5
riced,34.2096,5
tauri,34.204,5
actin,34.185500000000005,5
antic,34.185500000000005,5
inact,34.1855,5
estop,34.1773,5
petos,34.1773,5
poets,34.1773,5
stope,34.1773,5
topes,34.1773,5
stoep,34.177299999999995,5
aroid,34.1702,5
doria,34.1702,5
radio,34.1702,5
ablet,34.1695,5
batel,34.1695,5
belat,34.1695,5
blate,34.1695,5
bleat,34.1695,5
tabel,34.1695,5
table,34.1695,5
fates,34.15540000000001,5
feast,34.1554,5
feats,34.1554,5
festa,34.1554,5
fetas,34.1554,5
theca,34.150400000000005,5
cheat,34.1504,5
tache,34.1504,5
teach,34.1504,5
leith,34.149100000000004,5
lithe,34.1491,5
toled,34.1488,5
axine,34.1467,5
xenia,34.1467,5
rowet,34.1459,5
rowte,34.1459,5
tower,34.1459,5
wrote,34.1459,5
herns,34.1345,5
suent,34.1319,5
tunes,34.1319,5
usent,34.1319,5
unset,34.131899999999995,5
azine,34.1287,5
entry,34.12480000000001,5
feint,34.1229,5
fient,34.1229,5
yeast,34.1212,5
teasy,34.1212,5
banes,34.1188,5
beans,34.1188,5
besan,34.1188,5
esrog,34.1107,5
goers,34.1107,5
gores,34.1107,5
gorse,34.1107,5
ogres,34.1107,5
soger,34.1107,5
towie,34.1098,5
miens,34.1079,5
mines,34.1079,5
eshin,34.098400000000005,5
hsien,34.098400000000005,5
shine,34.0984,5
doesn,34.0981,5
nodes,34.0981,5
nosed,34.0981,5
sonde,34.0981,5
biers,34.093500000000006,5
ribes,34.093500000000006,5
birse,34.0935,5
bries,34.0935,5
brise,34.0935,5
cloes,34.0874,5
close,34.0874,5
coles,34.0874,5
socle,34.0874,5
snort,34.0848,5
rakes,34.07490000000001,5
asker,34.0749,5
eskar,34.0749,5
kaser,34.0749,5
kesar,34.0749,5
reaks,34.0749,5
reask,34.0749,5
saker,34.0749,5
sekar,34.0749,5
elaps,34.0488,5
lapse,34.0488,5
leaps,34.0488,5
lepas,34.0488,5
pales,34.0488,5
peals,34.0488,5
pleas,34.0488,5
salep,34.0488,5
saple,34.0488,5
sepal,34.0488,5
slape,34.0488,5
spale,34.0488,5
speal,34.0488,5
nitos,34.048700000000004,5
sinto,34.048700000000004,5
stion,34.048700000000004,5
azote,34.0439,5
inker,34.0424,5
reink,34.0424,5
aperu,34.0361,5
pareu,34.0361,5
perau,34.0361,5
motes,34.02310000000001,5
moste,34.0231,5
smote,34.0231,5
somet,34.0231,5
tomes,34.0231,5
pecan,34.0176,5
waler,34.0174,5
lerwa,34.017399999999995,5
shote,34.013600000000004,5
theos,34.013600000000004,5
ethos,34.0136,5
those,34.0136,5
beton,34.0015,5
price,33.9923,5
recip,33.9923,5
repic,33.9923,5
avers,33.980700000000006,5
raves,33.980700000000006,5
saver,33.9807,5
versa,33.9807,5
dairt,33.9576,5
triad,33.9576,5
troke,33.9576,5
snarl,33.9563,5
poria,33.9529,5
riven,33.9482,5
viner,33.9482,5
sieva,33.94460000000001,5
eplot,33.9315,5
plote,33.9315,5
anils,33.9202,5
nails,33.9202,5
sinal,33.9202,5
slain,33.9202,5
snail,33.9202,5
aleft,33.9096,5
alfet,33.9096,5
fetal,33.9096,5
fleta,33.9096,5
aurin,33.907500000000006,5
urian,33.907500000000006,5
sergt,33.8981,5
almes,33.894600000000004,5
amsel,33.894600000000004,5
lames,33.894600000000004,5
males,33.894600000000004,5
meals,33.894600000000004,5
melas,33.894600000000004,5
salem,33.894600000000004,5
mesal,33.8946,5
samel,33.8946,5
lunet,33.8861,5
unlet,33.8861,5
dents,33.8855,5
stend,33.8855,5
tends,33.8855,5
hales,33.8851,5
halse,33.8851,5
heals,33.8851,5
helas,33.8851,5
leash,33.8851,5
selah,33.8851,5
shale,33.8851,5
sheal,33.8851,5
shela,33.8851,5
opens,33.8808,5
peons,33.8808,5
pones,33.8808,5
ately,33.875400000000006,5
aylet,33.8754,5
celts,33.8748,5
leban,33.873,5
nable,33.873,5
glore,33.8649,5
ogler,33.8649,5
orvet,33.8634,5
overt,33.8634,5
rovet,33.8634,5
torve,33.8634,5
trove,33.8634,5
voter,33.8634,5
limen,33.862100000000005,5
cruet,33.8621,5
curet,33.8621,5
cuter,33.8621,5
eruct,33.8621,5
recut,33.8621,5
truce,33.8621,5
geist,33.862,5
fanes,33.858900000000006,5
nefas,33.858900000000006,5
safen,33.858900000000006,5
achen,33.8539,5
chane,33.8539,5
chena,33.853899999999996,5
hance,33.853899999999996,5
nache,33.853899999999996,5
loden,33.8523,5
olden,33.8523,5
owner,33.8494,5
rowen,33.8494,5
reown,33.849399999999996,5
rewon,33.849399999999996,5
acerb,33.849000000000004,5
caber,33.849000000000004,5
cabre,33.849000000000004,5
brace,33.849,5
birle,33.8477,5
blier,33.8477,5
liber,33.8477,5
libre,33.8477,5
merci,33.838100000000004,5
crime,33.8381,5
heiau,33.8363,5
altos,33.8354,5
lotas,33.8354,5
sloat,33.8354,5
stola,33.8354,5
tolas,33.8354,5
fires,33.833600000000004,5
fries,33.833600000000004,5
frise,33.833600000000004,5
reifs,33.833600000000004,5
serif,33.833600000000004,5
karel,33.8291,5
laker,33.8291,5
logie,33.8288,5
cheir,33.8286,5
reich,33.8286,5
rheic,33.8286,5
riche,33.8286,5
coder,33.8283,5
cored,33.8283,5
credo,33.8283,5
decor,33.8283,5
cutie,33.826,5
eucti,33.826,5
ayens,33.8247,5
yeans,33.8247,5
artou,33.8227,5
atour,33.8227,5
autor,33.8227,5
ceiba,33.8129,5
acton,33.8042,5
canto,33.8042,5
cotan,33.8042,5
octan,33.8042,5
nilot,33.8029,5
maori,33.798700000000004,5
mario,33.798700000000004,5
moira,33.798700000000004,5
alike,33.793000000000006,5
kelia,33.793,5
lakie,33.793,5
ecoid,33.7922,5
drape,33.7897,5
raped,33.7897,5
repad,33.7897,5
padre,33.789699999999996,5
parde,33.789699999999996,5
pared,33.789699999999996,5
haori,33.7892,5
iroha,33.7892,5
toric,33.7789,5
troic,33.7789,5
motel,33.777300000000004,5
metol,33.7773,5
molet,33.7773,5
helot,33.7678,5
hotel,33.7678,5
theol,33.7678,5
thole,33.7678,5
axone,33.7654,5
oxane,33.7654,5
neoza,33.7474,5
ozena,33.7474,5
often,33.741600000000005,5
tapir,33.740300000000005,5
atrip,33.7403,5
pairt,33.7403,5
parti,33.7403,5
roxie,33.7401,5
arvel,33.7349,5
larve,33.7349,5
laver,33.7349,5
ravel,33.7349,5
velar,33.7349,5
nemos,33.726600000000005,5
nomes,33.726600000000005,5
omnes,33.726600000000005,5
meson,33.7266,5
omens,33.7266,5
somne,33.7266,5
erizo,33.722100000000005,5
hones,33.7171,5
hosen,33.7171,5
shone,33.7171,5
boers,33.7122,5
bores,33.7122,5
boser,33.7122,5
robes,33.7122,5
sober,33.7122,5
brose,33.712199999999996,5
alive,33.698800000000006,5
avile,33.6988,5
biose,33.6761,5
boise,33.6761,5
spent,33.6682,5
darin,33.661100000000005,5
dinar,33.661100000000005,5
drain,33.661100000000005,5
indra,33.661100000000005,5
ekron,33.6611,5
krone,33.6611,5
nadir,33.6611,5
onker,33.6611,5
ranid,33.6611,5
carli,33.650400000000005,5
clair,33.650400000000005,5
ijore,33.6464,5
armed,33.6355,5
derma,33.6355,5
drame,33.6355,5
dream,33.6355,5
madre,33.6355,5
ramed,33.6355,5
pelon,33.635,5
pleon,33.635,5
awest,33.6332,5
etwas,33.6332,5
sweat,33.6332,5
tawse,33.6332,5
twaes,33.6332,5
waste,33.6332,5
heard,33.626000000000005,5
derah,33.626,5
hared,33.626,5
rheda,33.626,5
eikon,33.625,5
koine,33.625,5
gilet,33.6162,5
gleit,33.6162,5
legit,33.6162,5
flane,33.6131,5
coper,33.611000000000004,5
twine,33.6007,5
witen,33.6007,5
alowe,33.6,5
aimed,33.5994,5
amide,33.5994,5
damie,33.5994,5
media,33.5994,5
lures,33.5968,5
luser,33.5968,5
rules,33.5968,5
sluer,33.5968,5
facer,33.5891,5
farce,33.5891,5
filer,33.5878,5
flier,33.5878,5
flrie,33.5878,5
lifer,33.5878,5
rifle,33.5878,5
amrit,33.5861,5
armit,33.5861,5
mitra,33.5861,5
tarmi,33.5861,5
timar,33.5861,5
tirma,33.5861,5
cetid,33.5796,5
cited,33.5796,5
edict,33.5796,5
enlay,33.578900000000004,5
layne,33.578900000000004,5
laney,33.578900000000004,5
leany,33.5789,5
airth,33.576600000000006,5
arith,33.576600000000006,5
tardo,33.5763,5
troad,33.5763,5
copei,33.5749,5
roven,33.566900000000004,5
segni,33.5655,5
sengi,33.5655,5
singe,33.5655,5
oaves,33.563300000000005,5
soave,33.563300000000005,5
cause,33.562,5
sauce,33.562,5
ileus,33.560700000000004,5
lieus,33.560700000000004,5
carey,33.5549,5
craye,33.5549,5
riley,33.5536,5
facie,33.553000000000004,5
texan,33.5528,5
diota,33.5402,5
solan,33.538900000000005,5
loans,33.5389,5
salon,33.5389,5
sloan,33.5389,5
zante,33.534800000000004,5
envoi,33.5308,5
ovine,33.5308,5
cunei,33.5295,5
unice,33.5295,5
anour,33.5262,5
arcos,33.514900000000004,5
orcas,33.514900000000004,5
crosa,33.5149,5
oscar,33.5149,5
sacro,33.5149,5
loris,33.513600000000004,5
roils,33.513600000000004,5
hents,33.5045,5
shent,33.5045,5
thens,33.5045,5
brest,33.4996,5
corin,33.482400000000005,5
noric,33.482400000000005,5
orcin,33.482400000000005,5
incor,33.4824,5
lemon,33.4808,5
melon,33.4808,5
monel,33.4808,5
soget,33.4807,5
blore,33.4664,5
borel,33.4664,5
roble,33.4664,5
betis,33.4635,5
bites,33.4635,5
btise,33.4635,5
besit,33.463499999999996,5
biset,33.463499999999996,5
janet,33.4591,5
comer,33.4568,5
crome,33.4568,5
fores,33.4523,5
froes,33.4523,5
sofer,33.4523,5
chore,33.4473,5
ocher,33.4473,5
ochre,33.4473,5
roche,33.4473,5
keats,33.444900000000004,5
skate,33.444900000000004,5
stake,33.444900000000004,5
takes,33.444900000000004,5
teaks,33.444900000000004,5
skeat,33.4449,5
steak,33.4449,5
obeli,33.4303,5
amper,33.4182,5
remap,33.4182,5
yores,33.4181,5
oyers,33.4181,5
fosie,33.416199999999996,5
inket,33.4124,5
kolea,33.4117,5
hepar,33.4087,5
phare,33.4087,5
raphe,33.4087,5
taupe,33.4061,5
upeat,33.4061,5
crept,33.3984,5
recpt,33.3984,5
twale,33.3874,5
aport,33.359,5
parto,33.359,5
porta,33.359,5
gaels,33.3522,5
gales,33.3522,5
stave,33.3507,5
vates,33.3507,5
vesta,33.3507,5
argue,33.3395,5
auger,33.3395,5
gaure,33.3395,5
rugae,33.3395,5
sewan,33.3367,5
wanes,33.3367,5
weans,33.3367,5
duane,33.3269,5
slant,33.326299999999996,5
taipo,33.322900000000004,5
topia,33.322900000000004,5
patio,33.3229,5
ingle,33.319700000000005,5
linge,33.319700000000005,5
nigel,33.319700000000005,5
ligne,33.3197,5
vinet,33.3182,5
laevo,33.3175,5
loave,33.3175,5
cades,33.3156,5
cased,33.3156,5
daces,33.3156,5
deils,33.3143,5
delis,33.3143,5
idles,33.3143,5
isled,33.3143,5
sidle,33.3143,5
slide,33.314299999999996,5
arnut,33.3136,5
tuarn,33.3136,5
untar,33.3136,5
swire,33.3114,5
weirs,33.3114,5
wires,33.3114,5
wiser,33.3114,5
wries,33.3114,5
carts,33.3023,5
scart,33.3023,5
scrat,33.3023,5
ureid,33.3016,5
tirls,33.301,5
slirt,33.300999999999995,5
grice,33.2957,5
inarm,33.2896,5
minar,33.2896,5
rhina,33.280100000000004,5
adorn,33.2798,5
donar,33.2798,5
radon,33.2798,5
andor,33.279799999999994,5
drona,33.279799999999994,5
uinta,33.2775,5
uniat,33.277499999999996,5
alcor,33.2691,5
calor,33.2691,5
carlo,33.2691,5
carol,33.2691,5
claro,33.2691,5
coral,33.2691,5
cista,33.2662,5
axers,33.2635,5
raxes,33.2635,5
lenth,33.2587,5
orgia,33.2563,5
harem,33.2545,5
herma,33.2545,5
rhema,33.2545,5
autem,33.251900000000006,5
razes,33.24550000000001,5
adion,33.243700000000004,5
doina,33.243700000000004,5
donia,33.243700000000004,5
danio,33.2437,5
haute,33.2424,5
frets,33.2397,5
golet,33.234899999999996,5
chert,33.2347,5
retch,33.2347,5
nixer,33.231,5
blite,33.2177,5
metic,33.2081,5
forel,33.2065,5
rolfe,33.2065,5
resty,33.2055,5
strey,33.2055,5
tyres,33.2055,5
treys,33.2055,5
amort,33.2048,5
morat,33.2048,5
torma,33.2048,5
feist,33.2036,5
fetis,33.2036,5
stife,33.2036,5
brens,33.2031,5
ketal,33.1991,5
latke,33.1991,5
ethic,33.1986,5
coted,33.1983,5
torah,33.1953,5
segno,33.184200000000004,5
genos,33.1842,5
eusol,33.1794,5
louse,33.1794,5
ousel,33.1794,5
seoul,33.1794,5
folie,33.1704,5
rajes,33.1698,5
yetis,33.1694,5
seity,33.1694,5
tomia,33.1687,5
besin,33.167,5
biens,33.167,5
bines,33.167,5
adept,33.1597,5
pated,33.1597,5
taped,33.1597,5
kanes,33.1484,5
skean,33.1484,5
snake,33.1484,5
sneak,33.1484,5
ounce,33.148199999999996,5
oxter,33.1462,5
terzo,33.1282,5
tozer,33.1282,5
keirs,33.1231,5
kiers,33.1231,5
kreis,33.1231,5
siker,33.1231,5
skier,33.1231,5
valet,33.1049,5
capes,33.0983,5
paces,33.0983,5
scape,33.0983,5
space,33.0983,5
lipse,33.097,5
piles,33.097,5
pleis,33.097,5
plies,33.097,5
slipe,33.097,5
speil,33.097,5
spiel,33.097,5
spile,33.097,5
edgar,33.0931,5
gader,33.0931,5
garde,33.0931,5
grade,33.0931,5
raged,33.0931,5
izote,33.0921,5
nawle,33.0909,5
wanle,33.0909,5
rupie,33.0843,5
besot,33.0822,5
betso,33.0822,5
clade,33.0698,5
clead,33.0698,5
decal,33.0698,5
laced,33.0698,5
drant,33.0672,5
apron,33.0625,5
clart,33.0565,5
avens,33.0542,5
evans,33.0542,5
naves,33.0542,5
vanes,33.0542,5
tragi,33.0437,5
triga,33.0437,5
daint,33.0311,5
idant,33.0311,5
token,33.0311,5
rives,33.0289,5
siver,33.0289,5
viers,33.0289,5
vires,33.0289,5
piano,33.0264,5
cital,33.0204,5
tical,33.0204,5
laxer,33.017700000000005,5
relax,33.0177,5
carns,33.0058,5
narcs,33.0058,5
scarn,33.0058,5
scran,33.0058,5
metad,33.005500000000005,5
mated,33.0055,5
tamed,33.0055,5
nirls,33.0045,5
snirl,33.0045,5
death,32.996,5
hated,32.996,5
arius,32.988200000000006,5
auris,32.988200000000006,5
asuri,32.9882,5
axile,32.9816,5
lexia,32.9816,5
merls,32.9789,5
gents,32.9716,5
steng,32.971599999999995,5
cains,32.9697,5
canis,32.9697,5
incas,32.9697,5
scian,32.9697,5
herls,32.9694,5
lehrs,32.9694,5
lutes,32.966800000000006,5
tules,32.9668,5
aizle,32.96360000000001,5
eliza,32.9636,5
tyler,32.9597,5
facet,32.9591,5
filet,32.9578,5
flite,32.9578,5
neuma,32.955400000000004,5
ables,32.953700000000005,5
bales,32.953700000000005,5
blase,32.9537,5
sable,32.9537,5
acmes,32.944100000000006,5
cames,32.944100000000006,5
maces,32.944100000000006,5
ferns,32.9432,5
limes,32.942800000000005,5
melis,32.942800000000005,5
miles,32.942800000000005,5
slime,32.9428,5
smile,32.9428,5
baure,32.941,5
longe,32.9384,5
elong,32.938399999999994,5
aches,32.9346,5
chase,32.9346,5
heils,32.9333,5
liesh,32.9333,5
shiel,32.9333,5
doles,32.933,5
lodes,32.933,5
soled,32.933,5
owser,32.9301,5
serow,32.9301,5
swore,32.9301,5
worse,32.9301,5
resow,32.930099999999996,5
sower,32.930099999999996,5
uredo,32.9203,5
rotls,32.9197,5
corge,32.9144,5
gorce,32.9144,5
greco,32.9144,5
menic,32.9116,5
mince,32.9116,5
syren,32.909,5
moran,32.908300000000004,5
norma,32.908300000000004,5
ramon,32.908300000000004,5
roman,32.908300000000004,5
manor,32.9083,5
neifs,32.90710000000001,5
fines,32.9071,5
ankle,32.9026,5
chien,32.902100000000004,5
chine,32.9021,5
niche,32.9021,5
coden,32.9018,5
coned,32.9018,5
donec,32.9018,5
norah,32.8988,5
rohan,32.8988,5
nahor,32.898799999999994,5
contr,32.8885,5
tronc,32.8885,5
acost,32.8849,5
actos,32.8849,5
catso,32.8849,5
coast,32.8849,5
coats,32.8849,5
costa,32.8849,5
tacos,32.8849,5
tacso,32.8849,5
tasco,32.8849,5
tosca,32.8849,5
ascot,32.884899999999995,5
islot,32.8836,5
toils,32.8836,5
crake,32.878600000000006,5
acker,32.8786,5
caker,32.8786,5
creak,32.8786,5
cogie,32.8783,5
kreil,32.8773,5
liker,32.8773,5
grape,32.875800000000005,5
gaper,32.8758,5
pager,32.8758,5
parge,32.8758,5
omina,32.87220000000001,5
amino,32.8722,5
animo,32.8722,5
inoma,32.8722,5
naomi,32.8722,5
omani,32.8722,5
turio,32.8709,5
paned,32.8632,5
penda,32.8632,5
hanoi,32.8627,5
baroi,32.8578,5
clape,32.852500000000006,5
capel,32.8525,5
place,32.8525,5
ontic,32.8524,5
tonic,32.8524,5
pride,32.8379,5
pried,32.8379,5
redip,32.8379,5
riped,32.8379,5
mahoe,32.8371,5
blote,32.8364,5
botel,32.8364,5
zoner,32.8317,5
zoeas,32.8281,5
comet,32.8268,5
comte,32.8268,5
cothe,32.8173,5
inapt,32.8138,5
paint,32.8138,5
patin,32.8138,5
pinta,32.8138,5
exion,32.8136,5
venal,32.808400000000006,5
elvan,32.8084,5
navel,32.8084,5
bones,32.785700000000006,5
ebons,32.7857,5
carve,32.784400000000005,5
caver,32.784400000000005,5
crave,32.784400000000005,5
varec,32.784400000000005,5
liver,32.783100000000005,5
viler,32.783100000000005,5
ervil,32.7831,5
levir,32.7831,5
livre,32.7831,5
rivel,32.7831,5
phaet,32.7787,5
cavie,32.7483,5
agrin,32.74720000000001,5
argin,32.74720000000001,5
grain,32.74720000000001,5
garni,32.7472,5
rauli,32.7424,5
urali,32.7424,5
urial,32.7424,5
drias,32.741800000000005,5
raids,32.741800000000005,5
keros,32.7418,5
glent,32.7258,5
calin,32.72390000000001,5
canli,32.7239,5
linac,32.7239,5
gamer,32.7216,5
grame,32.7216,5
marge,32.7216,5
regma,32.7216,5
strew,32.7175,5
trews,32.7175,5
wrest,32.7175,5
poles,32.715700000000005,5
elops,32.7157,5
lopes,32.7157,5
olpes,32.7157,5
slope,32.7157,5
spole,32.7157,5
gareh,32.7121,5
gerah,32.7121,5
tegua,32.709500000000006,5
auget,32.7095,5
gteau,32.7095,5
admen,32.709,5
amend,32.709,5
mande,32.709,5
maned,32.709,5
menad,32.709,5
named,32.708999999999996,5
detur,32.7077,5
trued,32.7077,5
duret,32.707699999999996,5
henad,32.6995,5
camel,32.6983,5
clame,32.6983,5
cleam,32.6983,5
macle,32.6983,5
ardeb,32.6946,5
barde,32.6946,5
bared,32.6946,5
beard,32.6946,5
bread,32.6946,5
debar,32.6946,5
alefs,32.6938,5
false,32.6938,5
fleas,32.6938,5
leafs,32.6938,5
chela,32.6888,5
lache,32.6888,5
leach,32.6888,5
image,32.685500000000005,5
copen,32.6845,5
ponce,32.6845,5
lower,32.6843,5
owler,32.6843,5
rowel,32.6843,5
dimer,32.6837,5
mider,32.6837,5
mired,32.6837,5
rimed,32.6837,5
wiste,32.681400000000004,5
wites,32.681400000000004,5
feuar,32.6811,5
dheri,32.6742,5
hider,32.6742,5
hired,32.6742,5
rehid,32.6742,5
lunes,32.670300000000005,5
getic,32.6657,5
gotra,32.662400000000005,5
argot,32.6624,5
gator,32.6624,5
groat,32.6624,5
elfin,32.661300000000004,5
lifen,32.661300000000004,5
nifle,32.661300000000004,5
matin,32.659600000000005,5
sealy,32.659600000000005,5
asyle,32.6596,5
lesya,32.6596,5
lyase,32.6596,5
maint,32.6596,5
manit,32.6596,5
abide,32.6585,5
ahint,32.6501,5
hiant,32.6501,5
tahin,32.6501,5
donat,32.6498,5
overs,32.647600000000004,5
roves,32.647600000000004,5
servo,32.647600000000004,5
verso,32.647600000000004,5
cures,32.646300000000004,5
ecrus,32.646300000000004,5
cruse,32.6463,5
curse,32.6463,5
sucre,32.6463,5
ribat,32.6452,5
barit,32.645199999999996,5
lacto,32.639100000000006,5
colat,32.6391,5
octal,32.6391,5
tlaco,32.6391,5
taxes,32.633500000000005,5
texas,32.6335,5
liney,32.627100000000006,5
meath,32.624500000000005,5
thema,32.624500000000005,5
ahmet,32.6245,5
droit,32.6245,5
mathe,32.6245,5
nertz,32.619099999999996,5
zetas,32.615500000000004,5
cusie,32.6102,5
criey,32.603100000000005,5
ricey,32.603100000000005,5
fario,32.5979,5
ascon,32.5884,5
canos,32.5884,5
canso,32.5884,5
oscan,32.5884,5
insol,32.5871,5
isoln,32.5871,5
linos,32.5871,5
lions,32.5871,5
loins,32.5871,5
noils,32.5871,5
azole,32.582300000000004,5
zoeal,32.582300000000004,5
flote,32.5765,5
bents,32.573100000000004,5
ousia,32.5708,5
oriya,32.5637,5
coirs,32.563100000000006,5
crois,32.563100000000006,5
siroc,32.5631,5
melos,32.5615,5
moles,32.5615,5
mosel,32.5615,5
holes,32.552,5
hosel,32.552,5
sheol,32.552,5
shole,32.552,5
oylet,32.5423,5
nobel,32.5399,5
noble,32.5399,5
tajes,32.53980000000001,5
mecon,32.530300000000004,5
treks,32.5292,5
sterk,32.529199999999996,5
pairs,32.5245,5
paris,32.5245,5
spair,32.5245,5
spira,32.5245,5
parsi,32.524499999999996,5
sarip,32.524499999999996,5
ouabe,32.5236,5
cohen,32.5208,5
enoch,32.5208,5
corbe,32.5159,5
pelts,32.5031,5
slept,32.5031,5
